code,name,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),slope,slopeLowerCi,slopeUpperCi,r_squared
E06000059,Dorset,2020-03-27,31,1,1.4267493620039096,0.3113422356720413,0.8831803422861121,0.9560596348475808,1.2062795582342916,1.404167568434066,1.6226301805355718,1.9744865161492775,2.0985701650465067,-0.14883991940547386,-0.23915854760822286,-0.058521291202724854,0.643513388632703
E08000027,Dudley,2020-03-27,86,1,1.6980708512301863,0.21565521376155525,1.30190118474032,1.3595882480932424,1.5480710346366473,1.6889502153482137,1.8381318175339987,2.0676673383321686,2.1460617071760253,0.04234383704281741,-0.055179329726559145,0.13986700381219397,0.11135809534608097
E09000009,Ealing,2020-03-27,222,32,1.6340071913811947,0.1334161284974062,1.3829818703759003,1.4209224349801106,1.5421503827002057,1.6303775023020841,1.7219078012401334,1.859473560960391,1.9056579938291907,-0.08354555521447728,-0.17758932915541353,0.010498218726458966,0.3440842725612249
E06000011,East Riding of Yorkshire,2020-03-27,24,3,1.5153808268442346,0.43745276415165824,0.7830193862637711,0.874401573673483,1.202028644959662,1.473501150231648,1.783170719863244,2.299276500026047,2.4854819830222987,-0.0936372448164314,-0.19891868895860293,0.01164419932574011,0.34460776241321595
E10000011,East Sussex,2020-03-27,42,4,2.212024217958909,0.3636545413273695,1.5574691874196225,1.6497285908624766,1.9571120679787755,2.1921283044571616,2.4452612348073615,2.842196039884039,2.9796070533316295,0.06961641819193963,-0.08294305508412682,0.2221758914680061,0.121583748036306
E09000010,Enfield,2020-03-27,142,8,1.3108894115422087,0.1465618917596538,1.039453775715611,1.0794851217343782,1.2092856357214357,1.3054314367664959,1.4065450625653413,1.5609125348043116,1.6133373440742111,-0.18083746987591953,-0.24537049081497664,-0.11630444893686241,0.8392197601526956
E10000012,Essex,2020-03-27,175,48,2.3922192598317147,0.18511548405733977,2.043151760336695,2.096089929708181,2.2648954046138576,2.3874460691450645,2.514340466948775,2.7046308641051695,2.7684103510421987,0.0717616100483248,-0.005528608204222796,0.1490518283008724,0.3642778692102782
E08000037,Gateshead,2020-03-27,25,8,3.020654189399848,0.5514934793189264,2.038022696997322,2.174264793927846,2.632692269058126,2.9871584710762975,3.372130518447546,3.9813201153851088,4.193557843083328,0.21638738450742692,0.10154429808312712,0.33123047093172675,0.7023676371315408
E10000013,Gloucestershire,2020-03-27,83,28,2.250441718461492,0.25160703309406696,1.7844603218899415,1.8531832899249157,2.076015581636361,2.2410718555078164,2.4146565376320868,2.679663636202918,2.769662820592218,-0.0162624389030748,-0.10791744010748222,0.07539256230133262,0.020497215744717058
E09000011,Greenwich,2020-03-27,135,20,1.5404884121194642,0.1606070193074018,1.241851082798302,1.286169485710224,1.4293352891985547,1.5349105418016848,1.6455625119927915,1.8138350117968587,1.8708199456536758,-0.08337315771160614,-0.148257931928562,-0.01848838349465029,0.5232376771671806
E09000012,Hackney and City of London,2020-03-27,140,17,1.5850707254929257,0.1652550467825899,1.2777907196699054,1.3233917138115219,1.470700789436966,1.57933142951267,1.6931857092905547,1.8663280784551315,1.9249621777057184,-0.028628959011593888,-0.07867106111764363,0.02141314309445585,0.17868224892157794
E06000006,Halton,2020-03-27,10,2,1.5981696641116392,0.6524500332447828,0.5865000999184703,0.6960068160084989,1.1238354070923828,1.5103132670704702,1.9771228165456647,2.8002689114828985,3.1079957266590283,-0.19500955920108495,-0.31459193438782174,-0.07542718401434818,0.6386886676212491
E09000013,Hammersmith and Fulham,2020-03-27,117,12,1.5931852058040765,0.1815603044603995,1.2573168497857528,1.3067619840806992,1.4672587641103256,1.5862936332101136,1.7116012685107633,1.9031177641445376,1.9682113399268408,0.02502587545995898,-0.0063495074015699655,0.05640125832148793,0.29720654770167654
E10000014,Hampshire,2020-03-27,331,68,1.7478187094010427,0.1132942595527894,1.5328014050353083,1.5657337046485669,1.6701274674616235,1.745371394478263,1.8228423317850606,1.9382519000623235,1.9767431630832655,0.01745268843779119,-0.025324857194379446,0.06023023406996182,0.09962050058752818
E09000014,Haringey,2020-03-27,118,14,1.6269216707294762,0.18912580264345105,1.2774834369443693,1.328828256780146,1.4956818550996827,1.6195990923721513,1.7501815007953057,1.9499947866108107,2.0179663689861425,-0.06740315482188111,-0.12528458297427003,-0.009521726669492199,0.47406863350708306
E09000015,Harrow,2020-03-27,205,29,1.4253331576856816,0.12598284265619752,1.1891213099688853,1.2246308008087508,1.3384579014513458,1.421623075920513,1.50816470050032,1.6386914388790248,1.6826270061831374,-0.19195054448020551,-0.30465522710631776,-0.07924586185409324,0.6584792261692277
E06000001,Hartlepool,2020-03-27,6,1,2.7698213063624033,1.1307748132128348,1.0164756029459827,1.2062639853856785,1.9477426742042718,2.61755554516731,3.426592949133143,4.853204680794002,5.386532467169974,-0.2708310086343964,-0.6281468220329238,0.08648480476413106,0.27634612041056394
E09000016,Havering,2020-03-27,89,19,1.8207062913429117,0.21761602486081696,1.4193298755581072,1.4781447834413137,1.6695878802505868,1.8120436394198347,1.9623845075249737,2.19281904722486,2.2713029059849927,-0.15005031864721405,-0.23330167903515664,-0.06679895825927146,0.6834783506980447
E06000019,"Herefordshire, County of",2020-03-27,24,2,1.6444814041514166,0.3677172207416873,1.004491964082418,1.0898514035993383,1.3838432264775067,1.61715607815339,1.875367153196703,2.292344557447295,2.439658347188608,-0.1324389087737553,-0.3304260546913296,0.06554823714381894,0.2292465673124407
E10000015,Hertfordshire,2020-03-27,219,57,1.9444935553308285,0.14574595387686837,1.6693200035911773,1.7111320217199752,1.8443059806602335,1.940853396395233,2.040713420936094,2.1902723493983096,2.2403523583320504,0.0035394793038247075,-0.028957134563590572,0.036036093171239986,0.007823867492336592
E09000017,Hillingdon,2020-03-27,135,10,1.351792259658991,0.15019913996211012,1.0735181794431365,1.114581640683862,1.247682955738016,1.3462334167295802,1.4498434899976222,1.607965789268137,1.6616518331979118,-0.12028569320469398,-0.17706984950704496,-0.063501536902343,0.7489115411856889
E09000018,Hounslow,2020-03-27,132,13,1.3435827935209657,0.15116487448828264,1.0637271504319503,1.104976106843946,1.2387716318220228,1.3379179399925527,1.4422203962809896,1.6015140566612358,1.6556261565584016,-0.1394218960105678,-0.18863617930564916,-0.09020761271548641,0.842139270895001
E06000046,Isle of Wight,2020-03-27,9,2,2.8719813206669085,0.9573271068889695,1.3132527403606322,1.4982895324611345,2.181954357835573,2.7663406523649976,3.4471577737999097,4.606227150268191,5.030176110503685,0.270776737882194,-0.01919621023651591,0.5607496860009038,0.366933436554964
E09000019,Islington,2020-03-27,125,11,1.703978325849641,0.18933092509440458,1.35320475250992,1.404966587539375,1.5727451455047659,1.6969712226495473,1.8275751064393346,2.02689343280587,2.0945664458766986,-0.13351263171165198,-0.2774221829980061,0.010396919574702124,0.36392078249065335
E09000020,Kensington and Chelsea,2020-03-27,121,7,1.1665886349168602,0.17390476596351895,0.8509177553938004,0.8960182385702612,1.0450646417145357,1.1579587097382076,1.2787098780860389,1.4665998471433677,1.5312887737441476,-0.01233062275853168,-0.036629483062277306,0.011968237545213948,0.14615320487810424
E10000016,Kent,2020-03-27,191,49,2.5942593621438306,0.18820735538608968,2.2384774033784844,2.292640384078885,2.4649572469631704,2.5897094521772113,2.7186021140057224,2.9113989023921727,2.9758963608811855,0.07067517587844396,-0.0194271621599392,0.16077751391682713,0.2902618701930691
E06000010,"Kingston upon Hull, City of",2020-03-27,5,0,2.4693757046968896,1.1043383875377384,0.8017995697328968,0.9730078955970553,1.6636679903929923,2.306845782805859,3.09878534550873,4.520695499371909,5.058066050508137,0.23761920151935526,-0.10438484681176788,0.5796232498504784,0.2429239163062001
E09000021,Kingston upon Thames,2020-03-27,55,15,1.9691332626416254,0.2903328601735561,1.441653034443049,1.5171223894532608,1.7663179918708627,1.9548827092625203,2.1564216387669033,2.469759490040984,2.577575770738698,-0.37346624403557493,-0.644941963952384,-0.10199052411876586,0.5571246680426003
E08000034,Kirklees,2020-03-27,35,5,1.8166413020191012,0.3373418209248368,1.2166331910541808,1.299586175896492,1.5791877702751163,1.7958035748069587,2.0313977310211224,2.4047884188205826,2.5350161900766217,-0.0875026010815406,-0.1923747396748877,0.017369537511806477,0.3163588806335491
E08000011,Knowsley,2020-03-27,16,4,2.317390206809351,0.5620496822615828,1.3499651939683757,1.4766056459069603,1.917713985567442,2.272112993837021,2.6677781732911083,3.312666181315233,3.5419261280081553,-0.23629132688077334,-0.4866149155241327,0.014032261762586012,0.3719671282652754
E09000022,Lambeth,2020-03-27,289,42,1.6270984107762794,0.11534194820982373,1.4088733898107115,1.4421385980174146,1.547887612188225,1.6243737658924982,1.703339352786463,1.821352466374519,1.8608063788122495,-0.08133316327008007,-0.14615484839923643,-0.016511478140923713,0.5113525962904572
E10000017,Lancashire,2020-03-27,147,27,2.028818837478376,0.1786275384228335,1.6938408536650589,1.7442116612951037,1.9056506398388313,2.0235788265966406,2.146275804451813,2.3313008650812006,2.393572445004225,-0.059386212972428895,-0.13896218725384357,0.020189761308985768,0.2701800333637532
E08000035,Leeds,2020-03-27,92,16,1.8277226182169377,0.21845463632204473,1.4247994465681801,1.4838410052960267,1.676021852807528,1.8190265836457218,1.9699468097056096,2.2012693586694216,2.2800556651170334,0.09936516316885921,0.014538399196508178,0.18419192714121024,0.47700918355484245
E06000016,Leicester,2020-03-27,66,4,1.7159912954456513,0.24514161363509304,1.2694998070368717,1.3336367929170452,1.5449079139278672,1.7043321081459513,1.8743708382910045,2.138120507112631,2.2287237575851457,-0.19757254913849945,-0.3355805715163509,-0.059564526760647996,0.5766848428692981
E10000018,Leicestershire,2020-03-27,136,7,1.557581771152806,0.15814846782220315,1.263093889575434,1.306894201987521,1.4481973127566465,1.5522325387530527,1.6611363091775102,1.8265170127949983,1.8824649228091048,-0.06861537273362339,-0.13741992881049145,1.8918334324466435e-4,0.3979735495770207
E09000023,Lewisham,2020-03-27,165,30,1.6819744666170733,0.14984219493768888,1.4011296489143548,1.4433250366969905,1.5786295717346255,1.6775268975141993,1.7804718559410924,1.9357955659831385,1.988091909925454,-0.15034193598437334,-0.23196882867035057,-0.06871504329839613,0.6927692515997435
E10000019,Lincolnshire,2020-03-27,41,14,2.0566421377620117,0.3211935395129181,1.4758819061578516,1.5583400856494336,1.8318668200296613,2.0399458528019587,2.2632269328169747,2.611903868509134,2.7322564520246955,-0.004442554501504041,-0.12832707114410005,0.11944196214109196,8.540643028721437e-4
E08000012,Liverpool,2020-03-27,110,33,2.5383761308362045,0.23670479471272046,2.0956898287942085,2.1619778190286767,2.3749662057306637,2.5310223222701986,2.6937711189778075,2.9398600544441034,3.0228489124947,0.14432713240278044,0.10793129987473418,0.1807229649308267,0.9126833066076417
E06000032,Luton,2020-03-27,51,6,2.130161433677306,0.3074623192877379,1.5706128837419495,1.6508869840743539,1.9155184616868268,2.1153870477986163,2.328706413305082,2.659838040755011,2.7736493128390887,0.15441219243150367,-0.1162997919330293,0.42512417679603665,0.17780811456618306
E08000003,Manchester,2020-03-27,68,13,1.8659821097999996,0.26933131834901386,1.3758279049417041,1.4461465356015286,1.6779588269649905,1.8530400203897504,2.039903848368176,2.3299690439171665,2.4296656181978555,-0.05013500584968958,-0.11580853096950408,0.015538519270124923,0.27921437634591395
E06000035,Medway,2020-03-27,51,2,2.05710214231268,0.31741775177304243,1.4825782840448272,1.564285645921315,1.835053730716288,2.04079917068967,2.261388297295029,2.605536354694283,2.724246304464867,-0.34568470182467054,-0.680290779509331,-0.01107862414001004,0.41501711502325145
E09000024,Merton,2020-03-27,136,13,1.6008650440129841,0.16874599218755762,1.28728454209278,1.333776477968021,1.4840488691882225,1.5949398340258472,1.711223685886449,1.8881661812432122,1.9481132768601992,-0.10961326859617966,-0.19086606575571832,-0.028360471436641,0.5474510844162017
E06000002,Middlesbrough,2020-03-27,18,2,2.5375170569600924,0.5674060633427973,1.5499813412324772,1.681695225743387,2.135339312734506,2.4953527122420884,2.8937853157147395,3.537202306008292,3.764514851623187,-0.30203478301653697,-0.7490681853402719,0.14499861930719787,0.23279579104589634
E06000042,Milton Keynes,2020-03-27,62,13,2.38797499930038,0.2984968749125475,1.8390317296713101,1.9190999057177656,2.1804439116738736,2.3755492113775585,2.581965416013907,2.8992389700515138,3.0075189674299985,0.04968571874327138,-0.0982459581498345,0.19761739563637726,0.06975394971765572
E08000021,Newcastle upon Tyne,2020-03-27,129,14,2.105839830398926,0.20453724556552963,1.724089108697102,1.7810729245600683,1.9645116189001754,2.0992214074323643,2.239954730181094,2.4531838571154463,2.5251980033364436,-0.11871963908758873,-0.26973570324674534,0.03229642507156791,0.2911816341436036
E09000025,Newham,2020-03-27,154,49,2.3915313715613835,0.198605870336588,2.0181201587472186,2.074495594766204,2.254746841391016,2.3860358508089923,2.5223260624345922,2.7273135180370125,2.7961704465176034,-0.11830035251419904,-0.2775854865501465,0.04098478152174839,0.2682837930352611
E10000020,Norfolk,2020-03-27,73,21,1.8371367066489963,0.23717332898526344,1.4019288479945051,1.4651875142149742,1.6720954502914145,1.8269405333480009,1.991067230949372,2.2438689384014743,2.330276292640908,-0.4261505007457317,-0.6367112306856365,-0.21558977080582684,0.7313785037107168
E06000012,North East Lincolnshire,2020-03-27,5,3,2.5141499937605647,0.8888862547541058,1.0854315182027852,1.2510481978824601,1.8718191923708063,2.4102054297514512,3.0435137376707377,4.132041279293488,4.532596146329335,-0.20205764450568586,-0.6675289792767173,0.26341369026534556,0.1113125002858943
E06000013,North Lincolnshire,2020-03-27,7,1,1.7310798793610929,0.7067104014055563,0.6352758064498043,0.753889541358687,1.2172980783067275,1.6359169910856066,2.1415482996609136,3.033150533590541,3.3664691480365088,0.06734953249542443,-0.09257976442226167,0.2272788294131105,0.10545028830308917
E06000024,North Somerset,2020-03-27,26,7,2.0223928771437327,0.3821963290136229,1.3438653796568196,1.4373896496788492,1.7531981213952703,1.9983683925600821,2.2654201909478284,2.689360863439604,2.8373870473494422,0.05903025777042216,-0.2553682926705842,0.3734288082114285,0.02289598148533143
E08000022,North Tyneside,2020-03-27,40,10,2.0481865699507065,0.3739459954470449,1.3819028778246156,1.4742832748175148,1.785124880305895,2.0254744433319423,2.2865088179383513,2.6995762770933176,2.843486316525774,-0.11278762582336668,-0.22639645073570286,8.211990889694792e-4,0.3958186569270376
E10000023,North Yorkshire,2020-03-27,77,6,1.892457206067265,0.2484918050683695,1.437022098822245,1.5030965825955287,1.7194581094804047,1.881592197607384,2.053616905636747,2.3188826312327397,2.409623715403573,0.10184361125650597,0.01733790951178321,0.18634931300122873,0.49120833102240236
E10000021,Northamptonshire,2020-03-27,90,20,2.527317080608471,0.26789507475488417,2.029643143739733,2.1033931958908942,2.3418393607342654,2.517857801970317,2.7024857274807585,2.9835092675453487,3.0787396511386764,0.18208451526493716,0.09567518209901195,0.2684938484308624,0.7469368159191296
E06000057,Northumberland,2020-03-27,48,8,2.625303848969941,0.3870799349931088,1.9220523729943952,2.022670239721096,2.354904825660533,2.6063046103983845,2.875001979633487,3.292752815792882,3.436496513625508,-0.23510097985182268,-0.5425226127264928,0.07232065302284749,0.2799279012898907
E06000018,Nottingham,2020-03-27,82,13,1.60455923794712,0.20544275849425447,1.2273606770422267,1.2822370402679821,1.4616308643594171,1.5957997236023969,1.7379423392281848,1.9567634405368088,2.0315270168815873,-0.010756346359449569,-0.0858297518405154,0.06431705912161627,0.013461747151985238
E10000024,Nottinghamshire,2020-03-27,142,43,2.031936519073444,0.18321354588203664,1.6887379061612586,1.74025676510067,1.905544163018207,2.0264325769063234,2.1523300323569203,2.34239149004841,2.406410357627606,-0.0982816334853003,-0.18003843779285617,-0.01652482917774442,0.48994314306144143
E08000004,Oldham,2020-03-27,53,23,2.1073980795616247,0.28947338867296896,1.578585774124971,1.6549091297080782,1.9056086152974576,2.0941589252098485,2.2947616441050678,2.60505135356898,2.7114293340367035,0.07254551302991412,0.009903367155026307,0.13518765890480194,0.4713171589964593
E10000025,Oxfordshire,2020-03-27,121,8,1.5469308303055613,0.18105455901202563,1.212546832536902,1.261647084863876,1.4212699830781752,1.5398729819516401,1.6649002228089347,1.8562912204333823,1.9214170172155935,0.08160220824180517,0.017155858514384684,0.14604855796922567,0.515903971717261
